"Year","Month","Date","Season","State","State_abbr","Setting","Etiology","Etiology_group","IFSAC_category","Food_vehicle","Water_exposure","Water_type","Water_type_group","Animal_type","Animal_type_group","Illnesses","Hospitalizations","Deaths","Hospitalizations_std","Deaths_std","Illnesses_std","Hosp_per_ill","Death_per_ill","Food_vehicle_missing","Water_exposure_missing","is_food_related","is_water_related","is_animal_related"
1985,5,"1985-05","Spring","Michigan","MI","Other","Legionella pneumophila","Other",NA,NA,"Undetermined water",NA,"Other",NA,"Other/Unknown",14,0,3,-0.184606023516803,7.22674304719555,-0.012305995628539,0,0.214285714285714,"Missing","Present",0,1,0
1985,5,"1985-05","Spring","Wyoming","WY","Community/municipality","Chlorine","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",31,0,0,-0.184606023516803,-0.0910801876596986,-0.0014393002558061,0,0,"Missing","Present",0,1,0
1985,6,"1985-06","Summer","Virgin Islands",NA,"Community/municipality","Salmonella enterica","Salmonella",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",60,48,0,12.1292198570854,-0.0910801876596986,0.0170980036153264,0.8,0,"Missing","Present",0,1,0
1985,6,"1985-06","Summer","New York","NY","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Missing","Present",0,1,0
1985,7,"1985-07","Summer","Illinois","IL","Outdoor Area","Giardia duodenalis","Other",NA,NA,"Recreational water -- treated","Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",15,0,0,-0.184606023516803,-0.0910801876596986,-0.0116667782536723,0,0,"Missing","Present",0,1,0
1985,7,"1985-07","Summer","Illinois","IL","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",18,0,0,-0.184606023516803,-0.0910801876596986,-0.0097491261290724,0,0,"Missing","Present",0,1,0
1985,7,"1985-07","Summer","Washington","WA","Private home/residence","Unknown","Unknown",NA,NA,"Drinking water","Individual/Private","Drinking/Community Water",NA,"Other/Unknown",18,0,0,-0.184606023516803,-0.0910801876596986,-0.0097491261290724,0,0,"Missing","Present",0,1,0
1985,8,"1985-08","Summer","Vermont","VT","Apartment/Condo","Pseudomonas unknown","Unknown",NA,NA,"Recreational water -- treated","Hot Tub/Spa/Whirlpool","Recreational Water",NA,"Other/Unknown",14,0,0,-0.184606023516803,-0.0910801876596986,-0.012305995628539,0,0,"Missing","Present",0,1,0
1985,8,"1985-08","Summer","Vermont","VT","Mobile home/trailer park","Unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",21,0,0,-0.184606023516803,-0.0910801876596986,-0.00783147400447249,0,0,"Missing","Present",0,1,0
1985,8,"1985-08","Summer","Puerto Rico",NA,"Community/municipality","Unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",274,0,0,-0.184606023516803,-0.0910801876596986,0.153890521836787,0,0,"Missing","Present",0,1,0
1985,8,"1985-08","Summer","Pennsylvania","PA","Camp/cabin","Shigella sonnei","Other",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",27,0,0,-0.184606023516803,-0.0910801876596986,-0.00399616975527265,0,0,"Missing","Present",0,1,0
1985,8,"1985-08","Summer","New York","NY","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other;Unknown","Natural/Other",NA,"Other/Unknown",19,0,0,-0.184606023516803,-0.0910801876596986,-0.00910990875420576,0,0,"Missing","Present",0,1,0
1985,9,"1985-09","Fall","Wisconsin","WI","Community/municipality","Campylobacter jejuni","Campylobacter",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",150,2,0,0.328470054841623,-0.0910801876596986,0.0746275673533239,0.0133333333333333,0,"Missing","Present",0,1,0
1985,9,"1985-09","Fall","Oklahoma","OK","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",59,0,0,-0.184606023516803,-0.0910801876596986,0.0164587862404598,0,0,"Missing","Present",0,1,0
1985,9,"1985-09","Fall","New Jersey","NJ","Community/municipality","Giardia duodenalis","Other",NA,NA,"Recreational water -- treated","Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",9,0,0,-0.184606023516803,-0.0910801876596986,-0.0155020825028722,0,0,"Missing","Present",0,1,0
1985,9,"1985-09","Fall","California","CA","Camp/cabin","Shigella sonnei;Shigella boydii","Other",NA,NA,"Recreational water -- untreated","Lake/Reservoir","Natural/Other",NA,"Other/Unknown",68,15,0,3.6634645641714,-0.0910801876596986,0.0222117426142595,0.220588235294118,0,"Missing","Present",0,1,0
1985,9,"1985-09","Fall","Pennsylvania","PA","School/college/university","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",275,0,0,-0.184606023516803,-0.0910801876596986,0.154529739211654,0,0,"Missing","Present",0,1,0
1985,11,"1985-11","Fall","Vermont","VT","School/college/university","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",19,0,0,-0.184606023516803,-0.0910801876596986,-0.00910990875420576,0,0,"Missing","Present",0,1,0
1985,11,"1985-11","Fall","Vermont","VT","School/college/university","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",105,0,0,-0.184606023516803,-0.0910801876596986,0.0458627854843252,0,0,"Missing","Present",0,1,0
1985,11,"1985-11","Fall","Pennsylvania","PA","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Missing","Present",0,1,0
1985,11,"1985-11","Fall","Minnesota","MN","Private home/residence","Pseudomonas unknown","Unknown",NA,NA,"Recreational water -- treated","Hot Tub/Spa/Whirlpool","Recreational Water",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Missing","Present",0,1,0
1985,11,"1985-11","Fall","Massachusetts","MA","Community/municipality","Giardia duodenalis","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",703,0,0,-0.184606023516803,-0.0910801876596986,0.428114775654575,0,0,"Missing","Present",0,1,0
1985,12,"1985-12","Winter","Vermont","VT","Hotel/motel","Pseudomonas unknown","Unknown",NA,NA,"Recreational water -- treated","Hot Tub/Spa/Whirlpool","Recreational Water",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Present",0,1,0
1986,1,"1986-01","Winter","Vermont","VT","Mobile home/trailer park","Giardia duodenalis","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",68,1,0,0.0719320156624101,-0.0910801876596986,0.0222117426142595,0.0147058823529412,0,"Missing","Present",0,1,0
1986,2,"1986-02","Winter","Vermont","VT","Hotel/motel","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",37,0,0,-0.184606023516803,-0.0910801876596986,0.00239600399339374,0,0,"Missing","Present",0,1,0
1986,3,"1986-03","Spring","Vermont","VT","Hotel/motel","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",8,1,0,0.0719320156624101,-0.0910801876596986,-0.0161412998777388,0.125,0,"Missing","Present",0,1,0
1986,3,"1986-03","Spring","California","CA","Hospital","Legionella pneumophila;Legionella pneumophila;Legionella pneumophila","Other",NA,NA,"Drinking water","Unknown","Unknown",NA,"Other/Unknown",7,0,5,-0.184606023516803,12.1052918704324,-0.0167805172526054,0,0.714285714285714,"Missing","Present",0,1,0
1986,3,"1986-03","Spring","Connecticut","CT","Community/municipality","Copper;Fluoride","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",52,0,0,-0.184606023516803,-0.0910801876596986,0.0119842646163933,0,0,"Missing","Present",0,1,0
1986,3,"1986-03","Spring","Minnesota","MN","Outdoor Area","Pseudomonas unknown","Unknown",NA,NA,"Recreational water -- treated","Hot Tub/Spa/Whirlpool","Recreational Water",NA,"Other/Unknown",13,0,0,-0.184606023516803,-0.0910801876596986,-0.0129452130034056,0,0,"Missing","Present",0,1,0
1986,4,"1986-04","Spring","California","CA","Correctional/detention facility","Giardia duodenalis","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",127,0,0,-0.184606023516803,-0.0910801876596986,0.0599255677313912,0,0,"Missing","Present",0,1,0
1986,5,"1986-05","Spring","California","CA","Outdoor Area","Unknown","Unknown",NA,NA,"Recreational water -- treated","Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",16,0,0,-0.184606023516803,-0.0910801876596986,-0.0110275608788057,0,0,"Missing","Present",0,1,0
1986,5,"1986-05","Spring","Wyoming","WY","Hotel/motel","Pseudomonas unknown","Unknown",NA,NA,"Recreational water -- treated","Hot Tub/Spa/Whirlpool;Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",36,0,0,-0.184606023516803,-0.0910801876596986,0.0017567866185271,0,0,"Missing","Present",0,1,0
1986,5,"1986-05","Spring","Oklahoma","OK","Community/municipality","Campylobacter jejuni","Campylobacter",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",250,6,0,1.35462221155848,-0.0910801876596986,0.138549304839988,0.024,0,"Missing","Present",0,1,0
1986,5,"1986-05","Spring","Maryland","MD","Store","Legionella pneumophila","Other",NA,NA,"Undetermined water",NA,"Other",NA,"Other/Unknown",27,0,2,-0.184606023516803,4.78746863557713,-0.00399616975527265,0,0.0740740740740741,"Missing","Present",0,1,0
